순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,
48,강원특별자치도,평창군,용평리조트(골프장),202204,18437.0,162646.0
48,강원특별자치도,평창군,용평리조트(골프장),202205,24912.0,162646.0
48,강원특별자치도,평창군,용평리조트(골프장),202206,21267.0,162646.0
48,강원특별자치도,평창군,용평리조트(골프장),202207,23494.0,162646.0
48,강원특별자치도,평창군,용평리조트(골프장),202208,22420.0,162646.0
48,강원특별자치도,평창군,용평리조트(골프장),202209,19611.0,162646.0
48,강원특별자치도,평창군,용평리조트(골프장),202210,19583.0,162646.0
48,강원특별자치도,평창군,용평리조트(골프장),202211,10277.0,162646.0
48,강원특별자치도,평창군,용평리조트(골프장),202212,0.0,162646.0
49,강원특별자치도,동해시,천곡황금박쥐동굴,202201,9954.0,161354.0
49,강원특별자치도,동해시,천곡황금박쥐동굴,202202,10445.0,161354.0
49,강원특별자치도,동해시,천곡황금박쥐동굴,202203,3796.0,161354.0
49,강원특별자치도,동해시,천곡황금박쥐동굴,202204,6953.0,161354.0
49,강원특별자치도,동해시,천곡황금박쥐동굴,202205,13052.0,161354.0
49,강원특별자치도,동해시,천곡황금박쥐동굴,202206,16346.0,161354.0
49,강원특별자치도,동해시,천곡황금박쥐동굴,202207,24426.0,161354.0
49,강원특별자치도,동해시,천곡황금박쥐동굴,202208,33655.0,161354.0
49,강원특별자치도,동해시,천곡황금박쥐동굴,202209,11446.0,161354.0
49,강원특별자치도,동해시,천곡황금박쥐동굴,202210,15619.0,161354.0
49,강원특별자치도,동해시,천곡황금박쥐동굴,202211,8547.0,161354.0
49,강원특별자치도,동해시,천곡황금박쥐동굴,202212,7115.0,161354.0
50,강원특별자치도,평창군,알펜시아리조트(스키장),202201,51536.0,161265.0
50,강원특별자치도,평창군,알펜시아리조트(스키장),202202,34786.0,161265.0
50,강원특별자치도,평창군,알펜시아리조트(스키장),202203,552.0,161265.0
50,강원특별자치도,평창군,알펜시아리조트(스키장),202204,1461.0,161265.0
50,강원특별자치도,평창군,알펜시아리조트(스키장),202205,4799.0,161265.0
50,강원특별자치도,평창군,알펜시아리조트(스키장),202206,4425.0,161265.0
50,강원특별자치도,평창군,알펜시아리조트(스키장),202207,6207.0,161265.0
50,강원특별자치도,평창군,알펜시아리조트(스키장),202208,7564.0,161265.0
50,강원특별자치도,평창군,알펜시아리조트(스키장),202209,8201.0,161265.0
50,강원특별자치도,평창군,알펜시아리조트(스키장),202210,3036.0,161265.0
50,강원특별자치도,평창군,알펜시아리조트(스키장),202211,0.0,161265.0
50,강원특별자치도,평창군,알펜시아리조트(스키장),202212,38698.0,161265.0
51,강원특별자치도,영월군,영월관광센터,202201,9881.0,160403.0
51,강원특별자치도,영월군,영월관광센터,202202,6616.0,160403.0
51,강원특별자치도,영월군,영월관광센터,202203,9360.0,160403.0
51,강원특별자치도,영월군,영월관광센터,202204,11959.0,160403.0
51,강원특별자치도,영월군,영월관광센터,202205,18701.0,160403.0
51,강원특별자치도,영월군,영월관광센터,202206,13595.0,160403.0
51,강원특별자치도,영월군,영월관광센터,202207,15671.0,160403.0
51,강원특별자치도,영월군,영월관광센터,202208,19429.0,160403.0
51,강원특별자치도,영월군,영월관광센터,202209,14973.0,160403.0
51,강원특별자치도,영월군,영월관광센터,202210,17418.0,160403.0
51,강원특별자치도,영월군,영월관광센터,202211,10936.0,160403.0
51,강원특별자치도,영월군,영월관광센터,202212,11864.0,160403.0
52,강원특별자치도,평창군,대관령하늘목장,202201,7032.0,160212.0
52,강원특별자치도,평창군,대관령하늘목장,202202,6437.0,160212.0
52,강원특별자치도,평창군,대관령하늘목장,202203,3489.0,160212.0
52,강원특별자치도,평창군,대관령하늘목장,202204,14946.0,160212.0
52,강원특별자치도,평창군,대관령하늘목장,202205,19810.0,160212.0
52,강원특별자치도,평창군,대관령하늘목장,202206,15462.0,160212.0
52,강원특별자치도,평창군,대관령하늘목장,202207,16937.0,160212.0
52,강원특별자치도,평창군,대관령하늘목장,202208,22392.0,160212.0
52,강원특별자치도,평창군,대관령하늘목장,202209,16246.0,160212.0
52,강원특별자치도,평창군,대관령하늘목장,202210,20625.0,160212.0
52,강원특별자치도,평창군,대관령하늘목장,202211,11055.0,160212.0
52,강원특별자치도,평창군,대관령하늘목장,202212,5781.0,160212.0
53,강원특별자치도,정선군,화암관광지 화암동굴,202201,7267.0,159090.0
53,강원특별자치도,정선군,화암관광지 화암동굴,202202,5842.0,159090.0
53,강원특별자치도,정선군,화암관광지 화암동굴,202203,2947.0,159090.0
53,강원특별자치도,정선군,화암관광지 화암동굴,202204,5805.0,159090.0
53,강원특별자치도,정선군,화암관광지 화암동굴,202205,12180.0,159090.0
53,강원특별자치도,정선군,화암관광지 화암동굴,202206,15293.0,159090.0
53,강원특별자치도,정선군,화암관광지 화암동굴,202207,25239.0,159090.0
53,강원특별자치도,정선군,화암관광지 화암동굴,202208,34925.0,159090.0
53,강원특별자치도,정선군,화암관광지 화암동굴,202209,13196.0,159090.0
53,강원특별자치도,정선군,화암관광지 화암동굴,202210,21338.0,159090.0
53,강원특별자치도,정선군,화암관광지 화암동굴,202211,9797.0,159090.0
53,강원특별자치도,정선군,화암관광지 화암동굴,202212,5261.0,159090.0
54,강원특별자치도,춘천시,제이드가든,202201,4805.0,157090.0
54,강원특별자치도,춘천시,제이드가든,202202,5786.0,157090.0
54,강원특별자치도,춘천시,제이드가든,202203,7728.0,157090.0
54,강원특별자치도,춘천시,제이드가든,202204,24046.0,157090.0
54,강원특별자치도,춘천시,제이드가든,202205,38747.0,157090.0
54,강원특별자치도,춘천시,제이드가든,202206,26253.0,157090.0
54,강원특별자치도,춘천시,제이드가든,202207,14327.0,157090.0
54,강원특별자치도,춘천시,제이드가든,202208,15618.0,157090.0
54,강원특별자치도,춘천시,제이드가든,202209,19780.0,157090.0
54,강원특별자치도,춘천시,제이드가든,202210,0.0,157090.0
54,강원특별자치도,춘천시,제이드가든,202211,0.0,157090.0
54,강원특별자치도,춘천시,제이드가든,202212,0.0,157090.0
55,강원특별자치도,춘천시,라비에벨CC,202201,871.0,149713.0
55,강원특별자치도,춘천시,라비에벨CC,202202,3677.0,149713.0
55,강원특별자치도,춘천시,라비에벨CC,202203,15340.0,149713.0
55,강원특별자치도,춘천시,라비에벨CC,202204,16571.0,149713.0
55,강원특별자치도,춘천시,라비에벨CC,202205,19744.0,149713.0
55,강원특별자치도,춘천시,라비에벨CC,202206,17484.0,149713.0
55,강원특별자치도,춘천시,라비에벨CC,202207,17810.0,149713.0
55,강원특별자치도,춘천시,라비에벨CC,202208,13727.0,149713.0
55,강원특별자치도,춘천시,라비에벨CC,202209,16173.0,149713.0
55,강원특별자치도,춘천시,라비에벨CC,202210,15750.0,149713.0
55,강원특별자치도,춘천시,라비에벨CC,202211,10755.0,149713.0
55,강원특별자치도,춘천시,라비에벨CC,202212,1811.0,149713.0
56,강원특별자치도,평창군,용평리조트(피크아일랜드),202201,4388.0,147879.0
56,강원특별자치도,평창군,용평리조트(피크아일랜드),202202,3949.0,147879.0
56,강원특별자치도,평창군,용평리조트(피크아일랜드),202203,758.0,147879.0
56,강원특별자치도,평창군,용평리조트(피크아일랜드),202204,439.0,147879.0
56,강원특별자치도,평창군,용평리조트(피크아일랜드),202205,7204.0,147879.0
56,강원특별자치도,평창군,용평리조트(피크아일랜드),202206,17019.0,147879.0
56,강원특별자치도,평창군,용평리조트(피크아일랜드),202207,39102.0,147879.0
56,강원특별자치도,평창군,용평리조트(피크아일랜드),202208,38904.0,147879.0
56,강원특별자치도,평창군,용평리조트(피크아일랜드),202209,15639.0,147879.0
56,강원특별자치도,평창군,용평리조트(피크아일랜드),202210,15798.0,147879.0
56,강원특별자치도,평창군,용평리조트(피크아일랜드),202211,0.0,147879.0
56,강원특별자치도,평창군,용평리조트(피크아일랜드),202212,4679.0,147879.0
57,강원특별자치도,삼척시,추추파크,202201,4316.0,145561.0
57,강원특별자치도,삼척시,추추파크,202202,3678.0,145561.0
57,강원특별자치도,삼척시,추추파크,202203,3317.0,145561.0
57,강원특별자치도,삼척시,추추파크,202204,11955.0,145561.0
57,강원특별자치도,삼척시,추추파크,202205,28080.0,145561.0
57,강원특별자치도,삼척시,추추파크,202206,17646.0,145561.0
57,강원특별자치도,삼척시,추추파크,202207,14143.0,145561.0
57,강원특별자치도,삼척시,추추파크,202208,16735.0,145561.0
57,강원특별자치도,삼척시,추추파크,202209,12391.0,145561.0
57,강원특별자치도,삼척시,추추파크,202210,18289.0,145561.0
57,강원특별자치도,삼척시,추추파크,202211,9324.0,145561.0
57,강원특별자치도,삼척시,추추파크,202212,5687.0,145561.0
58,강원특별자치도,강릉시,대관령자연휴양림,202201,9553.0,144877.0
58,강원특별자치도,강릉시,대관령자연휴양림,202202,8628.0,144877.0
58,강원특별자치도,강릉시,대관령자연휴양림,202203,5577.0,144877.0
58,강원특별자치도,강릉시,대관령자연휴양림,202204,8977.0,144877.0
58,강원특별자치도,강릉시,대관령자연휴양림,202205,15591.0,144877.0
58,강원특별자치도,강릉시,대관령자연휴양림,202206,15441.0,144877.0
58,강원특별자치도,강릉시,대관령자연휴양림,202207,17780.0,144877.0
58,강원특별자치도,강릉시,대관령자연휴양림,202208,20109.0,144877.0
58,강원특별자치도,강릉시,대관령자연휴양림,202209,12908.0,144877.0
58,강원특별자치도,강릉시,대관령자연휴양림,202210,15390.0,144877.0
58,강원특별자치도,강릉시,대관령자연휴양림,202211,8377.0,144877.0
58,강원특별자치도,강릉시,대관령자연휴양림,202212,6546.0,144877.0
59,강원특별자치도,양양군,설악산국립공원(약수터),202201,4212.0,144473.0
59,강원특별자치도,양양군,설악산국립공원(약수터),202202,3626.0,144473.0
59,강원특별자치도,양양군,설악산국립공원(약수터),202203,3042.0,144473.0
59,강원특별자치도,양양군,설악산국립공원(약수터),202204,7365.0,144473.0
59,강원특별자치도,양양군,설악산국립공원(약수터),202205,11964.0,144473.0
59,강원특별자치도,양양군,설악산국립공원(약수터),202206,10680.0,144473.0
59,강원특별자치도,양양군,설악산국립공원(약수터),202207,12900.0,144473.0
59,강원특별자치도,양양군,설악산국립공원(약수터),202208,12602.0,144473.0
59,강원특별자치도,양양군,설악산국립공원(약수터),202209,11065.0,144473.0
59,강원특별자치도,양양군,설악산국립공원(약수터),202210,50772.0,144473.0
59,강원특별자치도,양양군,설악산국립공원(약수터),202211,12870.0,144473.0
59,강원특별자치도,양양군,설악산국립공원(약수터),202212,3375.0,144473.0
60,강원특별자치도,동해시,무릉별유천지,202201,8475.0,138907.0
60,강원특별자치도,동해시,무릉별유천지,202202,5951.0,138907.0
60,강원특별자치도,동해시,무릉별유천지,202203,2529.0,138907.0
60,강원특별자치도,동해시,무릉별유천지,202204,5837.0,138907.0
60,강원특별자치도,동해시,무릉별유천지,202205,12190.0,138907.0
60,강원특별자치도,동해시,무릉별유천지,202206,19200.0,138907.0
60,강원특별자치도,동해시,무릉별유천지,202207,14354.0,138907.0
60,강원특별자치도,동해시,무릉별유천지,202208,16324.0,138907.0
60,강원특별자치도,동해시,무릉별유천지,202209,15532.0,138907.0
60,강원특별자치도,동해시,무릉별유천지,202210,21736.0,138907.0
60,강원특별자치도,동해시,무릉별유천지,202211,11858.0,138907.0
60,강원특별자치도,동해시,무릉별유천지,202212,4921.0,138907.0
61,강원특별자치도,횡성군,횡성호수길(5구간),202201,7608.0,138314.0
61,강원특별자치도,횡성군,횡성호수길(5구간),202202,7644.0,138314.0
61,강원특별자치도,횡성군,횡성호수길(5구간),202203,6583.0,138314.0
61,강원특별자치도,횡성군,횡성호수길(5구간),202204,14183.0,138314.0
61,강원특별자치도,횡성군,횡성호수길(5구간),202205,15984.0,138314.0
61,강원특별자치도,횡성군,횡성호수길(5구간),202206,11585.0,138314.0
61,강원특별자치도,횡성군,횡성호수길(5구간),202207,6806.0,138314.0
61,강원특별자치도,횡성군,횡성호수길(5구간),202208,8403.0,138314.0
61,강원특별자치도,횡성군,횡성호수길(5구간),202209,12800.0,138314.0
61,강원특별자치도,횡성군,횡성호수길(5구간),202210,24254.0,138314.0
61,강원특별자치도,횡성군,횡성호수길(5구간),202211,16724.0,138314.0
61,강원특별자치도,횡성군,횡성호수길(5구간),202212,5740.0,138314.0
62,강원특별자치도,평창군,알펜시아리조트(오션700),202201,9968.0,134824.0
62,강원특별자치도,평창군,알펜시아리조트(오션700),202202,8585.0,134824.0
62,강원특별자치도,평창군,알펜시아리조트(오션700),202203,151.0,134824.0
62,강원특별자치도,평창군,알펜시아리조트(오션700),202204,2658.0,134824.0
62,강원특별자치도,평창군,알펜시아리조트(오션700),202205,10023.0,134824.0
62,강원특별자치도,평창군,알펜시아리조트(오션700),202206,15779.0,134824.0
62,강원특별자치도,평창군,알펜시아리조트(오션700),202207,27027.0,134824.0
62,강원특별자치도,평창군,알펜시아리조트(오션700),202208,28277.0,134824.0
62,강원특별자치도,평창군,알펜시아리조트(오션700),202209,7135.0,134824.0
62,강원특별자치도,평창군,알펜시아리조트(오션700),202210,7051.0,134824.0
62,강원특별자치도,평창군,알펜시아리조트(오션700),202211,7674.0,134824.0
62,강원특별자치도,평창군,알펜시아리조트(오션700),202212,10496.0,134824.0
63,강원특별자치도,횡성군,웰리힐리파크CC,202201,0.0,132694.0
63,강원특별자치도,횡성군,웰리힐리파크CC,202202,432.0,132694.0
63,강원특별자치도,횡성군,웰리힐리파크CC,202203,6917.0,132694.0
63,강원특별자치도,횡성군,웰리힐리파크CC,202204,14809.0,132694.0
63,강원특별자치도,횡성군,웰리힐리파크CC,202205,17975.0,132694.0
63,강원특별자치도,횡성군,웰리힐리파크CC,202206,17997.0,132694.0
63,강원특별자치도,횡성군,웰리힐리파크CC,202207,17662.0,132694.0
63,강원특별자치도,횡성군,웰리힐리파크CC,202208,15786.0,132694.0
63,강원특별자치도,횡성군,웰리힐리파크CC,202209,14320.0,132694.0
63,강원특별자치도,횡성군,웰리힐리파크CC,202210,16163.0,132694.0
63,강원특별자치도,횡성군,웰리힐리파크CC,202211,10330.0,132694.0
63,강원특별자치도,횡성군,웰리힐리파크CC,202212,303.0,132694.0
64,강원특별자치도,속초시,속초시박물관,202201,6293.0,131682.0
64,강원특별자치도,속초시,속초시박물관,202202,9835.0,131682.0
64,강원특별자치도,속초시,속초시박물관,202203,4080.0,131682.0
64,강원특별자치도,속초시,속초시박물관,202204,8090.0,131682.0
64,강원특별자치도,속초시,속초시박물관,202205,16922.0,131682.0
64,강원특별자치도,속초시,속초시박물관,202206,13888.0,131682.0
64,강원특별자치도,속초시,속초시박물관,202207,14126.0,131682.0
64,강원특별자치도,속초시,속초시박물관,202208,15186.0,131682.0
64,강원특별자치도,속초시,속초시박물관,202209,11247.0,131682.0
64,강원특별자치도,속초시,속초시박물관,202210,12573.0,131682.0
64,강원특별자치도,속초시,속초시박물관,202211,9283.0,131682.0
64,강원특별자치도,속초시,속초시박물관,202212,10159.0,131682.0
65,강원특별자치도,춘천시,KT&G 상상마당 춘천아트센터,202201,2686.0,131327.0
65,강원특별자치도,춘천시,KT&G 상상마당 춘천아트센터,202202,4089.0,131327.0
65,강원특별자치도,춘천시,KT&G 상상마당 춘천아트센터,202203,3950.0,131327.0
65,강원특별자치도,춘천시,KT&G 상상마당 춘천아트센터,202204,11125.0,131327.0
65,강원특별자치도,춘천시,KT&G 상상마당 춘천아트센터,202205,20844.0,131327.0
65,강원특별자치도,춘천시,KT&G 상상마당 춘천아트센터,202206,20383.0,131327.0
65,강원특별자치도,춘천시,KT&G 상상마당 춘천아트센터,202207,11389.0,131327.0
65,강원특별자치도,춘천시,KT&G 상상마당 춘천아트센터,202208,10312.0,131327.0
65,강원특별자치도,춘천시,KT&G 상상마당 춘천아트센터,202209,17113.0,131327.0
65,강원특별자치도,춘천시,KT&G 상상마당 춘천아트센터,202210,10442.0,131327.0
65,강원특별자치도,춘천시,KT&G 상상마당 춘천아트센터,202211,8023.0,131327.0
65,강원특별자치도,춘천시,KT&G 상상마당 춘천아트센터,202212,10971.0,131327.0
66,강원특별자치도,춘천시,청평사관광지,202201,6076.0,127666.0
66,강원특별자치도,춘천시,청평사관광지,202202,7008.0,127666.0
66,강원특별자치도,춘천시,청평사관광지,202203,8153.0,127666.0
66,강원특별자치도,춘천시,청평사관광지,202204,11616.0,127666.0
66,강원특별자치도,춘천시,청평사관광지,202205,15210.0,127666.0
66,강원특별자치도,춘천시,청평사관광지,202206,10969.0,127666.0
66,강원특별자치도,춘천시,청평사관광지,202207,10820.0,127666.0
66,강원특별자치도,춘천시,청평사관광지,202208,11548.0,127666.0
66,강원특별자치도,춘천시,청평사관광지,202209,10000.0,127666.0
66,강원특별자치도,춘천시,청평사관광지,202210,19356.0,127666.0
66,강원특별자치도,춘천시,청평사관광지,202211,12400.0,127666.0
66,강원특별자치도,춘천시,청평사관광지,202212,4510.0,127666.0
67,강원특별자치도,횡성군,알프스대영CC,202201,3755.0,125887.0
67,강원특별자치도,횡성군,알프스대영CC,202202,5247.0,125887.0
67,강원특별자치도,횡성군,알프스대영CC,202203,9578.0,125887.0
67,강원특별자치도,횡성군,알프스대영CC,202204,11320.0,125887.0
67,강원특별자치도,횡성군,알프스대영CC,202205,13412.0,125887.0
67,강원특별자치도,횡성군,알프스대영CC,202206,12069.0,125887.0
67,강원특별자치도,횡성군,알프스대영CC,202207,13426.0,125887.0
67,강원특별자치도,횡성군,알프스대영CC,202208,12336.0,125887.0
67,강원특별자치도,횡성군,알프스대영CC,202209,13594.0,125887.0
67,강원특별자치도,횡성군,알프스대영CC,202210,14584.0,125887.0
67,강원특별자치도,횡성군,알프스대영CC,202211,12821.0,125887.0
67,강원특별자치도,횡성군,알프스대영CC,202212,3745.0,125887.0
68,강원특별자치도,춘천시,엘리시안강촌-골프장,202201,2603.0,119064.0
68,강원특별자치도,춘천시,엘리시안강촌-골프장,202202,3206.0,119064.0
68,강원특별자치도,춘천시,엘리시안강촌-골프장,202203,10489.0,119064.0
68,강원특별자치도,춘천시,엘리시안강촌-골프장,202204,13552.0,119064.0
68,강원특별자치도,춘천시,엘리시안강촌-골프장,202205,14410.0,119064.0
68,강원특별자치도,춘천시,엘리시안강촌-골프장,202206,12886.0,119064.0
68,강원특별자치도,춘천시,엘리시안강촌-골프장,202207,13331.0,119064.0
68,강원특별자치도,춘천시,엘리시안강촌-골프장,202208,11312.0,119064.0
68,강원특별자치도,춘천시,엘리시안강촌-골프장,202209,12070.0,119064.0
68,강원특별자치도,춘천시,엘리시안강촌-골프장,202210,12192.0,119064.0
68,강원특별자치도,춘천시,엘리시안강촌-골프장,202211,10671.0,119064.0
68,강원특별자치도,춘천시,엘리시안강촌-골프장,202212,2342.0,119064.0
69,강원특별자치도,춘천시,국립춘천숲체원,202201,1439.0,117120.0
69,강원특별자치도,춘천시,국립춘천숲체원,202202,2249.0,117120.0
69,강원특별자치도,춘천시,국립춘천숲체원,202203,1861.0,117120.0
69,강원특별자치도,춘천시,국립춘천숲체원,202204,4852.0,117120.0
69,강원특별자치도,춘천시,국립춘천숲체원,202205,7780.0,117120.0
69,강원특별자치도,춘천시,국립춘천숲체원,202206,5105.0,117120.0
69,강원특별자치도,춘천시,국립춘천숲체원,202207,15757.0,117120.0
69,강원특별자치도,춘천시,국립춘천숲체원,202208,15685.0,117120.0
69,강원특별자치도,춘천시,국립춘천숲체원,202209,8895.0,117120.0
69,강원특별자치도,춘천시,국립춘천숲체원,202210,36821.0,117120.0
69,강원특별자치도,춘천시,국립춘천숲체원,202211,13777.0,117120.0
69,강원특별자치도,춘천시,국립춘천숲체원,202212,2899.0,117120.0
70,강원특별자치도,삼척시,대금굴,202201,5972.0,114748.0
70,강원특별자치도,삼척시,대금굴,202202,5659.0,114748.0
70,강원특별자치도,삼척시,대금굴,202203,1854.0,114748.0
70,강원특별자치도,삼척시,대금굴,202204,5711.0,114748.0
70,강원특별자치도,삼척시,대금굴,202205,10090.0,114748.0
70,강원특별자치도,삼척시,대금굴,202206,12186.0,114748.0
70,강원특별자치도,삼척시,대금굴,202207,15232.0,114748.0
70,강원특별자치도,삼척시,대금굴,202208,15341.0,114748.0
70,강원특별자치도,삼척시,대금굴,202209,10603.0,114748.0
70,강원특별자치도,삼척시,대금굴,202210,15226.0,114748.0
70,강원특별자치도,삼척시,대금굴,202211,9583.0,114748.0
70,강원특별자치도,삼척시,대금굴,202212,7291.0,114748.0
71,강원특별자치도,원주시,원주 레일파크,202201,2762.0,113179.0
71,강원특별자치도,원주시,원주 레일파크,202202,3521.0,113179.0
71,강원특별자치도,원주시,원주 레일파크,202203,3680.0,113179.0
71,강원특별자치도,원주시,원주 레일파크,202204,10394.0,113179.0
71,강원특별자치도,원주시,원주 레일파크,202205,15500.0,113179.0
71,강원특별자치도,원주시,원주 레일파크,202206,12632.0,113179.0
71,강원특별자치도,원주시,원주 레일파크,202207,8954.0,113179.0
71,강원특별자치도,원주시,원주 레일파크,202208,13274.0,113179.0
71,강원특별자치도,원주시,원주 레일파크,202209,11656.0,113179.0
71,강원특별자치도,원주시,원주 레일파크,202210,18810.0,113179.0
71,강원특별자치도,원주시,원주 레일파크,202211,10577.0,113179.0
71,강원특별자치도,원주시,원주 레일파크,202212,1419.0,113179.0
72,강원특별자치도,춘천시,라데나 CC,202201,3009.0,112117.0
72,강원특별자치도,춘천시,라데나 CC,202202,5471.0,112117.0
72,강원특별자치도,춘천시,라데나 CC,202203,9945.0,112117.0
72,강원특별자치도,춘천시,라데나 CC,202204,13278.0,112117.0
72,강원특별자치도,춘천시,라데나 CC,202205,11724.0,112117.0
72,강원특별자치도,춘천시,라데나 CC,202206,12886.0,112117.0
72,강원특별자치도,춘천시,라데나 CC,202207,10710.0,112117.0
72,강원특별자치도,춘천시,라데나 CC,202208,10114.0,112117.0
72,강원특별자치도,춘천시,라데나 CC,202209,11298.0,112117.0
72,강원특별자치도,춘천시,라데나 CC,202210,12006.0,112117.0
72,강원특별자치도,춘천시,라데나 CC,202211,9850.0,112117.0
72,강원특별자치도,춘천시,라데나 CC,202212,1826.0,112117.0
73,강원특별자치도,강릉시,정동심곡바다부채길,202201,0.0,110754.0
73,강원특별자치도,강릉시,정동심곡바다부채길,202202,0.0,110754.0
73,강원특별자치도,강릉시,정동심곡바다부채길,202203,0.0,110754.0
73,강원특별자치도,강릉시,정동심곡바다부채길,202204,0.0,110754.0
73,강원특별자치도,강릉시,정동심곡바다부채길,202205,0.0,110754.0
73,강원특별자치도,강릉시,정동심곡바다부채길,202206,0.0,110754.0
73,강원특별자치도,강릉시,정동심곡바다부채길,202207,8084.0,110754.0
73,강원특별자치도,강릉시,정동심곡바다부채길,202208,15957.0,110754.0
73,강원특별자치도,강릉시,정동심곡바다부채길,202209,17856.0,110754.0
73,강원특별자치도,강릉시,정동심곡바다부채길,202210,34569.0,110754.0
73,강원특별자치도,강릉시,정동심곡바다부채길,202211,23668.0,110754.0
73,강원특별자치도,강릉시,정동심곡바다부채길,202212,10620.0,110754.0
74,강원특별자치도,횡성군,벨라스톤컨트리클럽,202201,3184.0,110408.0
74,강원특별자치도,횡성군,벨라스톤컨트리클럽,202202,3682.0,110408.0
74,강원특별자치도,횡성군,벨라스톤컨트리클럽,202203,8136.0,110408.0
74,강원특별자치도,횡성군,벨라스톤컨트리클럽,202204,11844.0,110408.0
74,강원특별자치도,횡성군,벨라스톤컨트리클럽,202205,13007.0,110408.0
74,강원특별자치도,횡성군,벨라스톤컨트리클럽,202206,11917.0,110408.0
74,강원특별자치도,횡성군,벨라스톤컨트리클럽,202207,12258.0,110408.0
74,강원특별자치도,횡성군,벨라스톤컨트리클럽,202208,10681.0,110408.0
74,강원특별자치도,횡성군,벨라스톤컨트리클럽,202209,11595.0,110408.0
74,강원특별자치도,횡성군,벨라스톤컨트리클럽,202210,12064.0,110408.0
74,강원특별자치도,횡성군,벨라스톤컨트리클럽,202211,10071.0,110408.0
74,강원특별자치도,횡성군,벨라스톤컨트리클럽,202212,1969.0,110408.0
75,강원특별자치도,정선군,스카이워크,202201,4197.0,109320.0
75,강원특별자치도,정선군,스카이워크,202202,3598.0,109320.0
75,강원특별자치도,정선군,스카이워크,202203,1703.0,109320.0
75,강원특별자치도,정선군,스카이워크,202204,4404.0,109320.0
75,강원특별자치도,정선군,스카이워크,202205,8672.0,109320.0
75,강원특별자치도,정선군,스카이워크,202206,10350.0,109320.0
75,강원특별자치도,정선군,스카이워크,202207,13965.0,109320.0
75,강원특별자치도,정선군,스카이워크,202208,20676.0,109320.0
75,강원특별자치도,정선군,스카이워크,202209,9249.0,109320.0
75,강원특별자치도,정선군,스카이워크,202210,19843.0,109320.0
75,강원특별자치도,정선군,스카이워크,202211,9188.0,109320.0
75,강원특별자치도,정선군,스카이워크,202212,3475.0,109320.0
76,강원특별자치도,춘천시,로드힐스 골프&리조트,202201,0.0,109053.0
76,강원특별자치도,춘천시,로드힐스 골프&리조트,202202,833.0,109053.0
76,강원특별자치도,춘천시,로드힐스 골프&리조트,202203,9199.0,109053.0
76,강원특별자치도,춘천시,로드힐스 골프&리조트,202204,13126.0,109053.0
76,강원특별자치도,춘천시,로드힐스 골프&리조트,202205,14394.0,109053.0
76,강원특별자치도,춘천시,로드힐스 골프&리조트,202206,12677.0,109053.0
76,강원특별자치도,춘천시,로드힐스 골프&리조트,202207,12115.0,109053.0
76,강원특별자치도,춘천시,로드힐스 골프&리조트,202208,8659.0,109053.0
76,강원특별자치도,춘천시,로드힐스 골프&리조트,202209,12296.0,109053.0
76,강원특별자치도,춘천시,로드힐스 골프&리조트,202210,13523.0,109053.0
76,강원특별자치도,춘천시,로드힐스 골프&리조트,202211,11444.0,109053.0
76,강원특별자치도,춘천시,로드힐스 골프&리조트,202212,787.0,109053.0
77,강원특별자치도,속초시,엑스포타워,202201,7817.0,108312.0
77,강원특별자치도,속초시,엑스포타워,202202,8181.0,108312.0
77,강원특별자치도,속초시,엑스포타워,202203,4078.0,108312.0
77,강원특별자치도,속초시,엑스포타워,202204,6269.0,108312.0
77,강원특별자치도,속초시,엑스포타워,202205,9554.0,108312.0
77,강원특별자치도,속초시,엑스포타워,202206,10333.0,108312.0
77,강원특별자치도,속초시,엑스포타워,202207,10475.0,108312.0
77,강원특별자치도,속초시,엑스포타워,202208,14990.0,108312.0
77,강원특별자치도,속초시,엑스포타워,202209,8061.0,108312.0
77,강원특별자치도,속초시,엑스포타워,202210,11947.0,108312.0
77,강원특별자치도,속초시,엑스포타워,202211,7735.0,108312.0
77,강원특별자치도,속초시,엑스포타워,202212,8872.0,108312.0
78,강원특별자치도,삼척시,어촌민속전시관,202201,5660.0,106869.0
78,강원특별자치도,삼척시,어촌민속전시관,202202,4400.0,106869.0
78,강원특별자치도,삼척시,어촌민속전시관,202203,2868.0,106869.0
78,강원특별자치도,삼척시,어촌민속전시관,202204,7139.0,106869.0
78,강원특별자치도,삼척시,어촌민속전시관,202205,10334.0,106869.0
78,강원특별자치도,삼척시,어촌민속전시관,202206,12913.0,106869.0
78,강원특별자치도,삼척시,어촌민속전시관,202207,9957.0,106869.0
78,강원특별자치도,삼척시,어촌민속전시관,202208,10244.0,106869.0
78,강원특별자치도,삼척시,어촌민속전시관,202209,8374.0,106869.0
78,강원특별자치도,삼척시,어촌민속전시관,202210,18726.0,106869.0
78,강원특별자치도,삼척시,어촌민속전시관,202211,10297.0,106869.0
78,강원특별자치도,삼척시,어촌민속전시관,202212,5957.0,106869.0
79,강원특별자치도,속초시,얼라이브하트,202201,7958.0,106078.0
79,강원특별자치도,속초시,얼라이브하트,202202,8159.0,106078.0
79,강원특별자치도,속초시,얼라이브하트,202203,3494.0,106078.0
79,강원특별자치도,속초시,얼라이브하트,202204,5525.0,106078.0
79,강원특별자치도,속초시,얼라이브하트,202205,9493.0,106078.0
